robo,data,ativo,lado,resultado,resultado_pct,hora,estrategia,lote,resultado_bruto,custos
alaska-&-square,2023-10-23,WIN,VENDA,80.00,0,14:22:00,Reversao,4,80.00,0
alaska-&-square,2023-10-24,WIN,VENDA,264.00,0,10:30:00,Reversao,16,264.00,0
alaska-&-square,2023-10-24,WIN,VENDA,80.00,0,11:36:00,Reversao,4,80.00,0
alaska-&-square,2023-10-25,WIN,VENDA,-920.00,0,10:24:00,Reversao,16,-920.00,0
alaska-&-square,2023-10-25,WIN,VENDA,264.00,0,13:17:00,Reversao,16,264.00,0
alaska-&-square,2023-10-26,WIN,VENDA,80.00,0,12:12:00,Reversao,4,80.00,0
alaska-&-square,2023-10-26,WIN,VENDA,80.00,0,13:14:00,Reversao,4,80.00,0
alaska-&-square,2023-10-27,WIN,VENDA,80.00,0,15:16:00,Reversao,4,80.00,0
alaska-&-square,2023-10-30,WIN,VENDA,80.00,0,13:02:00,Reversao,4,80.00,0
alaska-&-square,2023-10-31,WIN,VENDA,-920.00,0,10:01:00,Reversao,16,-920.00,0
alaska-&-square,2023-11-01,WIN,VENDA,80.00,0,11:05:00,Reversao,4,80.00,0
alaska-&-square,2023-11-01,WIN,VENDA,264.00,0,12:13:00,Reversao,16,264.00,0
alaska-&-square,2023-11-01,WIN,VENDA,80.00,0,15:13:00,Reversao,4,80.00,0
alaska-&-square,2023-11-03,WIN,VENDA,80.00,0,10:09:00,Reversao,4,80.00,0
alaska-&-square,2023-11-03,WIN,VENDA,-920.00,0,14:27:00,Reversao,16,-920.00,0
alaska-&-square,2023-11-03,WIN,VENDA,264.00,0,16:31:00,Reversao,16,264.00,0
alaska-&-square,2023-11-06,WIN,VENDA,80.00,0,11:42:00,Reversao,4,80.00,0
alaska-&-square,2023-11-06,WIN,VENDA,80.00,0,13:04:00,Reversao,4,80.00,0
alaska-&-square,2023-11-06,WIN,VENDA,80.00,0,15:15:00,Reversao,4,80.00,0
alaska-&-square,2023-11-07,WIN,VENDA,-920.00,0,10:19:00,Reversao,16,-920.00,0
alaska-&-square,2023-11-07,WIN,VENDA,80.00,0,16:50:00,Reversao,4,80.00,0
alaska-&-square,2023-11-08,WIN,VENDA,80.00,0,10:10:00,Reversao,4,80.00,0
alaska-&-square,2023-11-09,WIN,VENDA,-920.00,0,10:13:00,Reversao,16,-920.00,0
alaska-&-square,2023-11-09,WIN,VENDA,80.00,0,12:02:00,Reversao,4,80.00,0
alaska-&-square,2023-11-09,WIN,VENDA,80.00,0,14:27:00,Reversao,4,80.00,0
alaska-&-square,2023-11-10,WIN,VENDA,-920.00,0,12:02:00,Reversao,16,-920.00,0
alaska-&-square,2023-11-10,WIN,VENDA,80.00,0,12:04:00,Reversao,4,80.00,0
alaska-&-square,2023-11-10,WIN,VENDA,264.00,0,15:15:00,Reversao,16,264.00,0
alaska-&-square,2023-11-14,WIN,VENDA,80.00,0,11:17:00,Reversao,4,80.00,0
alaska-&-square,2023-11-16,WIN,VENDA,80.00,0,10:25:00,Reversao,4,80.00,0
alaska-&-square,2023-11-16,WIN,VENDA,80.00,0,13:21:00,Reversao,4,80.00,0
alaska-&-square,2023-11-17,WIN,VENDA,80.00,0,10:28:00,Reversao,4,80.00,0
alaska-&-square,2023-11-20,WIN,VENDA,264.00,0,12:06:00,Reversao,16,264.00,0
alaska-&-square,2023-11-20,WIN,VENDA,264.00,0,16:13:00,Reversao,16,264.00,0
alaska-&-square,2023-11-21,WIN,VENDA,80.00,0,11:47:00,Reversao,4,80.00,0
alaska-&-square,2023-11-21,WIN,VENDA,80.00,0,15:03:00,Reversao,4,80.00,0
alaska-&-square,2023-11-22,WIN,VENDA,-920.00,0,10:11:00,Reversao,16,-920.00,0
alaska-&-square,2023-11-22,WIN,VENDA,80.00,0,14:32:00,Reversao,4,80.00,0
alaska-&-square,2023-11-22,WIN,VENDA,80.00,0,16:12:00,Reversao,4,80.00,0
alaska-&-square,2023-11-23,WIN,VENDA,80.00,0,13:48:00,Reversao,4,80.00,0
alaska-&-square,2023-11-24,WIN,VENDA,80.00,0,10:10:00,Reversao,4,80.00,0
alaska-&-square,2023-11-27,WIN,VENDA,264.00,0,11:02:00,Reversao,16,264.00,0
alaska-&-square,2023-11-27,WIN,VENDA,80.00,0,12:12:00,Reversao,4,80.00,0
alaska-&-square,2023-11-28,WIN,VENDA,264.00,0,10:30:00,Reversao,16,264.00,0
alaska-&-square,2023-11-28,WIN,VENDA,80.00,0,14:02:00,Reversao,4,80.00,0
alaska-&-square,2023-11-29,WIN,VENDA,264.00,0,11:02:00,Reversao,16,264.00,0
alaska-&-square,2023-11-29,WIN,VENDA,264.00,0,12:10:00,Reversao,16,264.00,0
alaska-&-square,2023-11-29,WIN,VENDA,80.00,0,13:08:00,Reversao,4,80.00,0
alaska-&-square,2023-11-29,WIN,VENDA,264.00,0,15:09:00,Reversao,16,264.00,0
alaska-&-square,2023-11-30,WIN,VENDA,264.00,0,15:13:00,Reversao,16,264.00,0
alaska-&-square,2023-12-01,WIN,VENDA,80.00,0,14:30:00,Reversao,4,80.00,0
alaska-&-square,2023-12-04,WIN,VENDA,264.00,0,10:07:00,Reversao,16,264.00,0
alaska-&-square,2023-12-05,WIN,VENDA,80.00,0,10:18:00,Reversao,4,80.00,0
alaska-&-square,2023-12-05,WIN,VENDA,80.00,0,11:09:00,Reversao,4,80.00,0
alaska-&-square,2023-12-06,WIN,VENDA,80.00,0,11:36:00,Reversao,4,80.00,0
alaska-&-square,2023-12-06,WIN,VENDA,80.00,0,16:18:00,Reversao,4,80.00,0
alaska-&-square,2023-12-07,WIN,VENDA,80.00,0,10:29:00,Reversao,4,80.00,0
alaska-&-square,2023-12-07,WIN,VENDA,264.00,0,15:48:00,Reversao,16,264.00,0
alaska-&-square,2023-12-08,WIN,VENDA,264.00,0,11:30:00,Reversao,16,264.00,0
alaska-&-square,2023-12-08,WIN,VENDA,80.00,0,13:07:00,Reversao,4,80.00,0
alaska-&-square,2023-12-11,WIN,VENDA,80.00,0,13:43:00,Reversao,4,80.00,0
alaska-&-square,2023-12-11,WIN,VENDA,80.00,0,13:57:00,Reversao,4,80.00,0
alaska-&-square,2023-12-12,WIN,VENDA,80.00,0,11:31:00,Reversao,4,80.00,0
alaska-&-square,2023-12-13,WIN,VENDA,80.00,0,11:16:00,Reversao,4,80.00,0
alaska-&-square,2023-12-14,WIN,VENDA,264.00,0,13:07:00,Reversao,16,264.00,0
alaska-&-square,2023-12-14,WIN,VENDA,80.00,0,15:04:00,Reversao,4,80.00,0
alaska-&-square,2023-12-15,WIN,VENDA,80.00,0,12:11:00,Reversao,4,80.00,0
alaska-&-square,2023-12-19,WIN,VENDA,80.00,0,11:04:00,Reversao,4,80.00,0
alaska-&-square,2023-12-19,WIN,VENDA,-920.00,0,15:10:00,Reversao,16,-920.00,0
alaska-&-square,2023-12-20,WIN,VENDA,-920.00,0,10:30:00,Reversao,16,-920.00,0
alaska-&-square,2023-12-20,WIN,VENDA,264.00,0,15:23:00,Reversao,16,264.00,0
alaska-&-square,2023-12-21,WIN,VENDA,80.00,0,10:30:00,Reversao,4,80.00,0
alaska-&-square,2023-12-21,WIN,VENDA,-920.00,0,11:06:00,Reversao,16,-920.00,0
alaska-&-square,2023-12-22,WIN,VENDA,264.00,0,11:17:00,Reversao,16,264.00,0
alaska-&-square,2023-12-22,WIN,VENDA,80.00,0,15:12:00,Reversao,4,80.00,0
alaska-&-square,2023-12-26,WIN,VENDA,80.00,0,13:25:00,Reversao,4,80.00,0
alaska-&-square,2023-12-28,WIN,VENDA,80.00,0,12:08:00,Reversao,4,80.00,0
alaska-&-square,2023-12-28,WIN,VENDA,264.00,0,15:03:00,Reversao,16,264.00,0
alaska-&-square,2024-01-03,WIN,VENDA,80.00,0,15:52:00,Reversao,4,80.00,0
alaska-&-square,2024-01-04,WIN,VENDA,80.00,0,13:40:00,Reversao,4,80.00,0
alaska-&-square,2024-01-04,WIN,VENDA,80.00,0,16:10:00,Reversao,4,80.00,0
alaska-&-square,2024-01-05,WIN,VENDA,80.00,0,11:10:00,Reversao,4,80.00,0
alaska-&-square,2024-01-05,WIN,VENDA,264.00,0,13:20:00,Reversao,16,264.00,0
alaska-&-square,2024-01-05,WIN,VENDA,80.00,0,16:15:00,Reversao,4,80.00,0
alaska-&-square,2024-01-09,WIN,VENDA,264.00,0,16:45:00,Reversao,16,264.00,0
alaska-&-square,2024-01-10,WIN,VENDA,80.00,0,15:10:00,Reversao,4,80.00,0
alaska-&-square,2024-01-11,WIN,VENDA,80.00,0,12:03:06,Reversao,4,80.00,0
alaska-&-square,2024-01-12,WIN,VENDA,264.00,0,10:13:01,Reversao,16,264.00,0
alaska-&-square,2024-01-12,WIN,VENDA,80.00,0,12:26:07,Reversao,4,80.00,0
alaska-&-square,2024-01-12,WIN,VENDA,264.00,0,15:20:21,Reversao,16,264.00,0
alaska-&-square,2024-01-15,WIN,VENDA,-920.00,0,12:17:05,Reversao,16,-920.00,0
alaska-&-square,2024-01-15,WIN,VENDA,264.00,0,15:18:21,Reversao,16,264.00,0
alaska-&-square,2024-01-16,WIN,VENDA,80.00,0,13:00:02,Reversao,4,80.00,0
alaska-&-square,2024-01-16,WIN,VENDA,-920.00,0,16:15:01,Reversao,16,-920.00,0
alaska-&-square,2024-01-17,WIN,VENDA,80.00,0,12:48:14,Reversao,4,80.00,0
alaska-&-square,2024-01-17,WIN,VENDA,80.00,0,14:23:14,Reversao,4,80.00,0
alaska-&-square,2024-01-18,WIN,VENDA,80.00,0,10:02:10,Reversao,4,80.00,0
alaska-&-square,2024-01-22,WIN,VENDA,80.00,0,12:23:21,Reversao,4,80.00,0
alaska-&-square,2024-01-23,WIN,VENDA,80.00,0,10:03:07,Reversao,4,80.00,0
alaska-&-square,2024-01-23,WIN,VENDA,80.00,0,11:01:05,Reversao,4,80.00,0
alaska-&-square,2024-01-23,WIN,VENDA,264.00,0,16:16:02,Reversao,16,264.00,0
alaska-&-square,2024-01-24,WIN,VENDA,264.00,0,10:02:14,Reversao,16,264.00,0
alaska-&-square,2024-01-24,WIN,VENDA,-920.00,0,14:12:10,Reversao,16,-920.00,0
alaska-&-square,2024-01-24,WIN,VENDA,80.00,0,15:12:21,Reversao,4,80.00,0
alaska-&-square,2024-01-25,WIN,VENDA,80.00,0,10:04:10,Reversao,4,80.00,0
alaska-&-square,2024-01-25,WIN,VENDA,264.00,0,11:18:14,Reversao,16,264.00,0
alaska-&-square,2024-01-25,WIN,VENDA,80.00,0,12:05:59,Reversao,4,80.00,0
alaska-&-square,2024-01-25,WIN,VENDA,-920.00,0,14:06:14,Reversao,16,-920.00,0
alaska-&-square,2024-01-26,WIN,VENDA,80.00,0,12:02:14,Reversao,4,80.00,0
alaska-&-square,2024-01-26,WIN,VENDA,80.00,0,14:09:20,Reversao,4,80.00,0
alaska-&-square,2024-01-26,WIN,VENDA,264.00,0,16:36:01,Reversao,16,264.00,0
alaska-&-square,2024-01-29,WIN,VENDA,264.00,0,11:14:07,Reversao,16,264.00,0
alaska-&-square,2024-01-29,WIN,VENDA,264.00,0,14:11:06,Reversao,16,264.00,0
alaska-&-square,2024-01-30,WIN,VENDA,264.00,0,14:35:21,Reversao,16,264.00,0
alaska-&-square,2024-02-01,WIN,VENDA,-920.00,0,12:00:03,Reversao,16,-920.00,0
alaska-&-square,2024-02-01,WIN,VENDA,264.00,0,14:42:13,Reversao,16,264.00,0
alaska-&-square,2024-02-01,WIN,VENDA,264.00,0,16:32:21,Reversao,16,264.00,0
alaska-&-square,2024-02-05,WIN,VENDA,80.00,0,11:30:02,Reversao,4,80.00,0
alaska-&-square,2024-02-06,WIN,VENDA,80.00,0,11:25:10,Reversao,4,80.00,0
alaska-&-square,2024-02-06,WIN,VENDA,264.00,0,16:18:21,Reversao,16,264.00,0
alaska-&-square,2024-02-08,WIN,VENDA,80.00,0,11:08:13,Reversao,4,80.00,0
alaska-&-square,2024-02-09,WIN,VENDA,80.00,0,11:03:15,Reversao,4,80.00,0
alaska-&-square,2024-02-09,WIN,VENDA,264.00,0,16:55:43,Reversao,16,264.00,0
alaska-&-square,2024-02-15,WIN,VENDA,80.00,0,10:06:32,Reversao,4,80.00,0
alaska-&-square,2024-02-15,WIN,VENDA,-920.00,0,13:07:21,Reversao,16,-920.00,0
alaska-&-square,2024-02-16,WIN,VENDA,80.00,0,13:48:21,Reversao,4,80.00,0
alaska-&-square,2024-02-20,WIN,VENDA,80.00,0,13:22:21,Reversao,4,80.00,0
alaska-&-square,2024-02-20,WIN,VENDA,264.00,0,15:16:21,Reversao,16,264.00,0
alaska-&-square,2024-02-21,WIN,VENDA,264.00,0,12:29:21,Reversao,16,264.00,0
alaska-&-square,2024-02-21,WIN,VENDA,80.00,0,14:29:21,Reversao,4,80.00,0
alaska-&-square,2024-02-22,WIN,VENDA,-920.00,0,14:47:21,Reversao,16,-920.00,0
alaska-&-square,2024-02-23,WIN,VENDA,264.00,0,10:29:00,Reversao,16,264.00,0
alaska-&-square,2024-02-23,WIN,VENDA,80.00,0,15:54:00,Reversao,4,80.00,0
alaska-&-square,2024-02-26,WIN,VENDA,80.00,0,11:13:00,Reversao,4,80.00,0
alaska-&-square,2024-02-28,WIN,VENDA,264.00,0,11:02:00,Reversao,16,264.00,0
alaska-&-square,2024-02-28,WIN,VENDA,80.00,0,13:08:00,Reversao,4,80.00,0
alaska-&-square,2024-02-29,WIN,VENDA,264.00,0,14:08:00,Reversao,16,264.00,0
alaska-&-square,2024-03-01,WIN,VENDA,80.00,0,10:02:00,Reversao,4,80.00,0
alaska-&-square,2024-03-01,WIN,VENDA,80.00,0,13:35:00,Reversao,4,80.00,0
alaska-&-square,2018-03-19,WIN,VENDA,-408.00,0,16:35:40,Reversao,16,-408.00,0
alaska-&-square,2024-03-05,WIN,VENDA,-920.00,0,10:42:00,Reversao,16,-920.00,0
alaska-&-square,2024-03-05,WIN,VENDA,80.00,0,13:00:00,Reversao,4,80.00,0
alaska-&-square,2024-03-05,WIN,VENDA,80.00,0,16:43:00,Reversao,4,80.00,0
alaska-&-square,2024-03-06,WIN,VENDA,80.00,0,10:09:00,Reversao,4,80.00,0
alaska-&-square,2024-03-06,WIN,VENDA,264.00,0,11:04:00,Reversao,16,264.00,0
alaska-&-square,2024-03-07,WIN,VENDA,264.00,0,13:32:00,Reversao,16,264.00,0
alaska-&-square,2024-03-08,WIN,VENDA,80.00,0,13:10:00,Reversao,4,80.00,0
alaska-&-square,2019-03-18,WIN,VENDA,-40.00,0,16:39:40,Reversao,16,-40.00,0
alaska-&-square,2024-03-12,WIN,VENDA,80.00,0,10:03:00,Reversao,4,80.00,0
alaska-&-square,2024-03-12,WIN,VENDA,264.00,0,16:03:00,Reversao,16,264.00,0
alaska-&-square,2024-03-13,WIN,VENDA,264.00,0,11:18:00,Reversao,16,264.00,0
alaska-&-square,2024-03-13,WIN,VENDA,264.00,0,13:44:00,Reversao,16,264.00,0
alaska-&-square,2024-03-13,WIN,VENDA,80.00,0,15:19:00,Reversao,4,80.00,0
alaska-&-square,2024-03-14,WIN,VENDA,80.00,0,16:10:00,Reversao,4,80.00,0
alaska-&-square,2024-03-19,WIN,VENDA,264.00,0,12:37:00,Reversao,16,264.00,0
alaska-&-square,2024-03-19,WIN,VENDA,80.00,0,15:38:00,Reversao,4,80.00,0
alaska-&-square,2024-03-20,WIN,VENDA,80.00,0,11:38:00,Reversao,4,80.00,0
alaska-&-square,2024-03-21,WIN,VENDA,80.00,0,16:38:00,Reversao,4,80.00,0
alaska-&-square,2024-03-22,WIN,VENDA,264.00,0,16:10:00,Reversao,16,264.00,0
alaska-&-square,2024-03-28,WIN,VENDA,80.00,0,13:35:00,Reversao,4,80.00,0
alaska-&-square,2024-04-01,WIN,VENDA,80.00,0,10:35:00,Reversao,4,80.00,0
alaska-&-square,2021-04-06,WIN,VENDA,80.00,0,16:02:07,Reversao,4,80.00,0
alaska-&-square,2020-04-14,WIN,VENDA,80.00,0,16:02:21,Reversao,4,80.00,0
alaska-&-square,2024-04-03,WIN,VENDA,264.00,0,10:35:00,Reversao,16,264.00,0
alaska-&-square,2024-04-03,WIN,VENDA,80.00,0,15:55:00,Reversao,4,80.00,0
alaska-&-square,2024-04-04,WIN,VENDA,80.00,0,13:57:00,Reversao,4,80.00,0
alaska-&-square,2024-04-05,WIN,VENDA,80.00,0,10:03:00,Reversao,4,80.00,0
alaska-&-square,2024-04-05,WIN,VENDA,80.00,0,14:11:00,Reversao,4,80.00,0
alaska-&-square,2024-04-08,WIN,VENDA,-920.00,0,11:12:00,Reversao,16,-920.00,0
alaska-&-square,2024-04-08,WIN,VENDA,-920.00,0,15:35:00,Reversao,16,-920.00,0
alaska-&-square,2019-04-23,WIN,VENDA,80.00,0,16:03:40,Reversao,4,80.00,0
alaska-&-square,2024-04-23,WIN,VENDA,80.00,0,16:10:00,Reversao,4,80.00,0
alaska-&-square,2024-04-10,WIN,VENDA,80.00,0,14:06:00,Reversao,4,80.00,0
alaska-&-square,2024-04-11,WIN,VENDA,80.00,0,10:28:00,Reversao,4,80.00,0
alaska-&-square,2024-04-11,WIN,VENDA,80.00,0,13:04:00,Reversao,4,80.00,0
alaska-&-square,2024-04-11,WIN,VENDA,80.00,0,15:49:00,Reversao,4,80.00,0
alaska-&-square,2024-04-12,WIN,VENDA,80.00,0,13:34:00,Reversao,4,80.00,0
alaska-&-square,2024-04-15,WIN,VENDA,80.00,0,11:04:00,Reversao,4,80.00,0
alaska-&-square,2024-04-15,WIN,VENDA,80.00,0,13:09:00,Reversao,4,80.00,0
alaska-&-square,2024-04-16,WIN,VENDA,80.00,0,16:13:00,Reversao,4,80.00,0
alaska-&-square,2019-04-02,WIN,VENDA,-920.00,0,16:31:40,Reversao,16,-920.00,0
alaska-&-square,2024-04-17,WIN,VENDA,80.00,0,13:05:00,Reversao,4,80.00,0
alaska-&-square,2024-04-17,WIN,VENDA,80.00,0,15:21:00,Reversao,4,80.00,0
alaska-&-square,2024-04-18,WIN,VENDA,80.00,0,11:53:00,Reversao,4,80.00,0
alaska-&-square,2024-04-19,WIN,VENDA,80.00,0,11:12:00,Reversao,4,80.00,0
alaska-&-square,2024-04-22,WIN,VENDA,80.00,0,14:16:00,Reversao,4,80.00,0
alaska-&-square,2024-04-22,WIN,VENDA,80.00,0,16:26:00,Reversao,4,80.00,0
alaska-&-square,2020-04-28,WIN,VENDA,-920.00,0,16:53:01,Reversao,16,-920.00,0
alaska-&-square,2024-04-24,WIN,VENDA,264.00,0,15:08:00,Reversao,16,264.00,0
alaska-&-square,2024-04-25,WIN,VENDA,80.00,0,10:07:00,Reversao,4,80.00,0
alaska-&-square,2024-04-25,WIN,VENDA,80.00,0,13:10:00,Reversao,4,80.00,0
alaska-&-square,2024-04-26,WIN,VENDA,264.00,0,10:04:00,Reversao,16,264.00,0
alaska-&-square,2024-04-26,WIN,VENDA,80.00,0,16:04:00,Reversao,4,80.00,0
alaska-&-square,2024-04-29,WIN,VENDA,-920.00,0,12:38:00,Reversao,16,-920.00,0
alaska-&-square,2024-05-02,WIN,VENDA,264.00,0,13:38:00,Reversao,16,264.00,0
alaska-&-square,2024-05-02,WIN,VENDA,80.00,0,16:30:00,Reversao,4,80.00,0
alaska-&-square,2024-05-03,WIN,VENDA,80.00,0,10:08:00,Reversao,4,80.00,0
alaska-&-square,2024-05-06,WIN,VENDA,80.00,0,13:12:00,Reversao,4,80.00,0
alaska-&-square,2024-05-07,WIN,VENDA,80.00,0,14:50:00,Reversao,4,80.00,0
alaska-&-square,2024-05-09,WIN,VENDA,-920.00,0,16:33:00,Reversao,16,-920.00,0
alaska-&-square,2024-05-10,WIN,VENDA,264.00,0,11:00:00,Reversao,16,264.00,0
alaska-&-square,2024-05-10,WIN,VENDA,80.00,0,15:07:00,Reversao,4,80.00,0
alaska-&-square,2024-05-13,WIN,VENDA,80.00,0,11:50:00,Reversao,4,80.00,0
alaska-&-square,2024-05-14,WIN,VENDA,80.00,0,12:32:00,Reversao,4,80.00,0
alaska-&-square,2024-05-15,WIN,VENDA,80.00,0,11:02:00,Reversao,4,80.00,0
alaska-&-square,2024-05-15,WIN,VENDA,80.00,0,12:29:00,Reversao,4,80.00,0
alaska-&-square,2024-05-15,WIN,VENDA,80.00,0,14:02:00,Reversao,4,80.00,0
alaska-&-square,2024-05-16,WIN,VENDA,264.00,0,10:11:00,Reversao,16,264.00,0
alaska-&-square,2024-05-16,WIN,VENDA,80.00,0,16:38:00,Reversao,4,80.00,0
alaska-&-square,2024-05-17,WIN,VENDA,-920.00,0,12:41:00,Reversao,16,-920.00,0
alaska-&-square,2024-05-20,WIN,VENDA,80.00,0,13:45:00,Reversao,4,80.00,0
alaska-&-square,2024-05-21,WIN,VENDA,264.00,0,15:45:00,Reversao,16,264.00,0
alaska-&-square,2024-05-22,WIN,VENDA,264.00,0,13:50:00,Reversao,16,264.00,0
alaska-&-square,2024-05-24,WIN,VENDA,264.00,0,12:43:00,Reversao,16,264.00,0
alaska-&-square,2024-05-24,WIN,VENDA,80.00,0,15:11:00,Reversao,4,80.00,0
alaska-&-square,2024-05-27,WIN,VENDA,264.00,0,10:33:00,Reversao,16,264.00,0
alaska-&-square,2024-05-28,WIN,VENDA,80.00,0,10:08:00,Reversao,4,80.00,0
alaska-&-square,2024-05-28,WIN,VENDA,80.00,0,13:19:00,Reversao,4,80.00,0
alaska-&-square,2024-05-29,WIN,VENDA,264.00,0,12:18:00,Reversao,16,264.00,0
alaska-&-square,2024-06-03,WIN,VENDA,80.00,0,12:31:00,Reversao,4,80.00,0
alaska-&-square,2024-06-03,WIN,VENDA,80.00,0,16:55:00,Reversao,4,80.00,0
alaska-&-square,2024-06-04,WIN,VENDA,80.00,0,10:08:00,Reversao,4,80.00,0
alaska-&-square,2024-06-05,WIN,VENDA,80.00,0,11:00:00,Reversao,4,80.00,0
alaska-&-square,2024-06-05,WIN,VENDA,80.00,0,13:27:00,Reversao,4,80.00,0
alaska-&-square,2024-06-06,WIN,VENDA,-920.00,0,10:12:00,Reversao,16,-920.00,0
alaska-&-square,2024-06-06,WIN,VENDA,80.00,0,11:18:00,Reversao,4,80.00,0
alaska-&-square,2024-06-06,WIN,VENDA,80.00,0,13:04:00,Reversao,4,80.00,0
alaska-&-square,2024-06-06,WIN,VENDA,264.00,0,15:08:00,Reversao,16,264.00,0
alaska-&-square,2024-06-07,WIN,VENDA,80.00,0,12:50:00,Reversao,4,80.00,0
alaska-&-square,2024-06-10,WIN,VENDA,80.00,0,10:05:00,Reversao,4,80.00,0
alaska-&-square,2024-06-10,WIN,VENDA,264.00,0,12:54:00,Reversao,16,264.00,0
alaska-&-square,2024-06-11,WIN,VENDA,264.00,0,13:07:00,Reversao,16,264.00,0
alaska-&-square,2024-06-12,WIN,VENDA,80.00,0,10:13:00,Reversao,4,80.00,0
alaska-&-square,2024-06-12,WIN,VENDA,80.00,0,15:00:00,Reversao,4,80.00,0
alaska-&-square,2024-06-13,WIN,VENDA,-920.00,0,13:47:00,Reversao,16,-920.00,0
alaska-&-square,2024-06-13,WIN,VENDA,264.00,0,14:32:00,Reversao,16,264.00,0
alaska-&-square,2024-06-13,WIN,VENDA,80.00,0,16:58:00,Reversao,4,80.00,0
alaska-&-square,2024-06-17,WIN,VENDA,80.00,0,14:23:00,Reversao,4,80.00,0
alaska-&-square,2024-06-17,WIN,VENDA,80.00,0,16:31:00,Reversao,4,80.00,0
alaska-&-square,2024-06-18,WIN,VENDA,80.00,0,11:31:00,Reversao,4,80.00,0
alaska-&-square,2024-06-19,WIN,VENDA,-920.00,0,14:30:00,Reversao,16,-920.00,0
alaska-&-square,2024-06-20,WIN,VENDA,264.00,0,11:08:00,Reversao,16,264.00,0
alaska-&-square,2024-06-20,WIN,VENDA,80.00,0,16:15:00,Reversao,4,80.00,0
alaska-&-square,2024-06-21,WIN,VENDA,264.00,0,11:13:00,Reversao,16,264.00,0
alaska-&-square,2024-06-24,WIN,VENDA,264.00,0,11:34:00,Reversao,16,264.00,0
alaska-&-square,2024-06-25,WIN,VENDA,80.00,0,11:42:00,Reversao,4,80.00,0
alaska-&-square,2024-06-26,WIN,VENDA,-920.00,0,15:57:00,Reversao,16,-920.00,0
alaska-&-square,2024-06-27,WIN,VENDA,80.00,0,11:21:00,Reversao,4,80.00,0
alaska-&-square,2024-06-27,WIN,VENDA,80.00,0,13:19:00,Reversao,4,80.00,0
alaska-&-square,2024-06-28,WIN,VENDA,80.00,0,15:38:00,Reversao,4,80.00,0
alaska-&-square,2024-07-01,WIN,VENDA,80.00,0,11:11:00,Reversao,4,80.00,0
alaska-&-square,2024-07-01,WIN,VENDA,264.00,0,15:05:00,Reversao,16,264.00,0
alaska-&-square,2024-07-02,WIN,VENDA,264.00,0,11:00:00,Reversao,16,264.00,0
alaska-&-square,2024-07-03,WIN,VENDA,80.00,0,12:08:00,Reversao,4,80.00,0
alaska-&-square,2024-07-03,WIN,VENDA,80.00,0,14:07:00,Reversao,4,80.00,0
alaska-&-square,2024-07-03,WIN,VENDA,80.00,0,16:09:00,Reversao,4,80.00,0
alaska-&-square,2024-07-04,WIN,VENDA,80.00,0,10:03:00,Reversao,4,80.00,0
alaska-&-square,2024-07-04,WIN,VENDA,264.00,0,13:38:00,Reversao,16,264.00,0
alaska-&-square,2024-07-05,WIN,VENDA,264.00,0,13:32:00,Reversao,16,264.00,0
alaska-&-square,2024-07-05,WIN,VENDA,80.00,0,15:08:00,Reversao,4,80.00,0
alaska-&-square,2024-07-08,WIN,VENDA,80.00,0,11:13:00,Reversao,4,80.00,0
alaska-&-square,2024-07-08,WIN,VENDA,264.00,0,15:42:00,Reversao,16,264.00,0
alaska-&-square,2024-07-09,WIN,VENDA,-920.00,0,11:07:00,Reversao,16,-920.00,0
alaska-&-square,2024-07-09,WIN,VENDA,-920.00,0,12:12:00,Reversao,16,-920.00,0
alaska-&-square,2024-07-10,WIN,VENDA,-920.00,0,10:05:00,Reversao,16,-920.00,0
alaska-&-square,2024-07-10,WIN,VENDA,264.00,0,13:54:00,Reversao,16,264.00,0
alaska-&-square,2024-07-11,WIN,VENDA,80.00,0,11:17:00,Reversao,4,80.00,0
alaska-&-square,2024-07-12,WIN,VENDA,264.00,0,10:16:00,Reversao,16,264.00,0
alaska-&-square,2024-07-15,WIN,VENDA,264.00,0,10:13:00,Reversao,16,264.00,0
alaska-&-square,2024-07-16,WIN,VENDA,264.00,0,11:13:00,Reversao,16,264.00,0
alaska-&-square,2024-07-16,WIN,VENDA,80.00,0,12:39:00,Reversao,4,80.00,0
alaska-&-square,2024-07-17,WIN,VENDA,80.00,0,10:20:00,Reversao,4,80.00,0
alaska-&-square,2024-07-17,WIN,VENDA,80.00,0,11:07:00,Reversao,4,80.00,0
alaska-&-square,2024-07-19,WIN,VENDA,264.00,0,11:32:00,Reversao,16,264.00,0
alaska-&-square,2024-07-22,WIN,VENDA,80.00,0,12:23:00,Reversao,4,80.00,0
alaska-&-square,2024-07-24,WIN,VENDA,-920.00,0,10:29:00,Reversao,16,-920.00,0
alaska-&-square,2024-07-25,WIN,VENDA,-920.00,0,13:09:00,Reversao,16,-920.00,0
alaska-&-square,2024-07-25,WIN,VENDA,264.00,0,14:23:00,Reversao,16,264.00,0
alaska-&-square,2024-07-30,WIN,VENDA,80.00,0,12:05:00,Reversao,4,80.00,0
alaska-&-square,2024-07-31,WIN,VENDA,80.00,0,14:25:00,Reversao,4,80.00,0
alaska-&-square,2024-07-31,WIN,VENDA,80.00,0,16:26:00,Reversao,4,80.00,0
alaska-&-square,2024-08-01,WIN,VENDA,264.00,0,11:09:00,Reversao,16,264.00,0
alaska-&-square,2024-08-01,WIN,VENDA,80.00,0,15:26:00,Reversao,4,80.00,0
